model,tag,completed_updates,wall_time,value
imf,sub_loss/train_prior_loss_epoch,102680,1789518985.5153763,0.9678834080696106
imf,sub_loss/train_prior_loss_epoch,103020,1789519197.4968545,0.9678808450698853
imf,sub_loss/train_prior_loss_epoch,103360,1789519405.233866,0.9678770303726196
imf,sub_loss/train_prior_loss_epoch,103700,1789519609.7169938,0.9679000973701477
imf,sub_loss/train_prior_loss_epoch,104040,1789519820.1066542,0.9678978323936462
imf,sub_loss/train_prior_loss_epoch,104380,1789520024.4103065,0.9679116606712341
imf,sub_loss/train_prior_loss_epoch,104720,1789520227.985685,0.9678609371185303
imf,sub_loss/train_prior_loss_epoch,105060,1789520437.7289433,0.9678285121917725
imf,sub_loss/train_prior_loss_epoch,105400,1789520648.8495328,0.9678738117218018
imf,sub_loss/train_prior_loss_epoch,105740,1789520873.1130104,0.9679004549980164
imf,sub_loss/train_prior_loss_epoch,106080,1789521085.2370143,0.9678850769996643
imf,sub_loss/train_prior_loss_epoch,106420,1789521290.6819184,0.967911958694458
imf,sub_loss/train_prior_loss_epoch,106760,1789521495.631551,0.9678891897201538
imf,sub_loss/train_prior_loss_epoch,107100,1789521707.0676248,0.9678800106048584
imf,sub_loss/train_prior_loss_epoch,107440,1789521912.0678554,0.9678611755371094
imf,sub_loss/train_prior_loss_epoch,107780,1789522116.828227,0.9678692817687988
imf,sub_loss/train_prior_loss_epoch,108120,1789522326.862584,0.9678440093994141
imf,sub_loss/train_prior_loss_epoch,108460,1789522532.4121614,0.9678577184677124
imf,sub_loss/train_prior_loss_epoch,108800,1789522738.5335152,0.967896580696106
imf,sub_loss/train_prior_loss_epoch,109140,1789522950.5282867,0.9678829908370972
imf,sub_loss/train_prior_loss_epoch,109480,1789523155.9608643,0.9679333567619324
imf,sub_loss/train_prior_loss_epoch,109820,1789523359.7534044,0.9679371118545532
imf,sub_loss/train_prior_loss_epoch,110160,1789523572.1034403,0.9678577184677124
imf,sub_loss/train_prior_loss_epoch,110500,1789523789.1709623,0.9677903056144714
imf,sub_loss/train_prior_loss_epoch,110840,1789524007.5622804,0.9678651094436646
imf,sub_loss/train_prior_loss_epoch,111180,1789524218.5416634,0.9678592681884766
imf,sub_loss/train_prior_loss_epoch,111520,1789524423.6367884,0.9679065346717834
imf,sub_loss/train_prior_loss_epoch,111860,1789524627.315133,0.9678514003753662
imf,sub_loss/train_prior_loss_epoch,112200,1789524838.140598,0.9679205417633057
imf,sub_loss/train_prior_loss_epoch,112540,1789525042.0818172,0.9678952097892761
imf,sub_loss/train_prior_loss_epoch,112880,1789525247.6944096,0.9678991436958313
imf,sub_loss/train_prior_loss_epoch,113220,1789525458.466882,0.9679378867149353
imf,sub_loss/train_prior_loss_epoch,113560,1789525663.9119153,0.9679083228111267
imf,sub_loss/train_prior_loss_epoch,113900,1789525869.3711848,0.9678902626037598
imf,sub_loss/train_prior_loss_epoch,114240,1789526078.4565856,0.9678743481636047
imf,sub_loss/train_prior_loss_epoch,114580,1789526283.0618322,0.9679636359214783
imf,sub_loss/train_prior_loss_epoch,114920,1789526489.1710181,0.9678841829299927
imf,sub_loss/train_prior_loss_epoch,115260,1789526704.406861,0.9678249359130859
imf,sub_loss/train_prior_loss_epoch,115600,1789526926.3326735,0.967820942401886
imf,sub_loss/train_prior_loss_epoch,115940,1789527140.1104877,0.9678965210914612
imf,sub_loss/train_prior_loss_epoch,116280,1789527350.3028202,0.9678771495819092
imf,sub_loss/train_prior_loss_epoch,116620,1789527555.0371013,0.9679227471351624
imf,sub_loss/train_prior_loss_epoch,116960,1789527760.7879298,0.9679551124572754
imf,sub_loss/train_prior_loss_epoch,117300,1789527971.577999,0.9679667353630066
imf,sub_loss/train_prior_loss_epoch,117640,1789528175.9298718,0.9679068922996521
imf,sub_loss/train_prior_loss_epoch,117980,1789528380.5616245,0.9678517580032349
imf,sub_loss/train_prior_loss_epoch,118320,1789528591.6871247,0.9678263664245605
imf,sub_loss/train_prior_loss_epoch,118660,1789528798.5501637,0.967815637588501
imf,sub_loss/train_prior_loss_epoch,119000,1789529011.130964,0.967876136302948
imf,sub_loss/train_prior_loss_epoch,119340,1789529216.1020634,0.967835009098053
imf,sub_loss/train_prior_loss_epoch,119680,1789529425.420879,0.9678399562835693
imf,sub_loss/train_prior_loss_epoch,120020,1789529639.1166549,0.9678629040718079
imf,sub_loss/train_prior_loss_epoch,120360,1789529849.0005097,0.9678163528442383
imf,sub_loss/train_prior_loss_epoch,120700,1789530076.345484,0.9678366780281067
imf,sub_loss/train_prior_loss_epoch,121040,1789530290.9238775,0.9678122401237488
imf,sub_loss/train_prior_loss_epoch,121380,1789530496.1064732,0.9678723812103271
imf,sub_loss/train_prior_loss_epoch,121720,1789530700.8360734,0.9678133130073547
imf,sub_loss/train_prior_loss_epoch,122060,1789530915.1578455,0.9678796529769897
imf,sub_loss/train_prior_loss_epoch,122400,1789531126.7298748,0.9678738713264465
imf,sub_loss/train_prior_loss_epoch,122740,1789531339.7081523,0.9678458571434021
imf,sub_loss/train_prior_loss_epoch,123080,1789531558.4722366,0.9678747057914734
imf,sub_loss/train_prior_loss_epoch,123420,1789531772.8761387,0.9678716659545898
imf,sub_loss/train_prior_loss_epoch,123760,1789531984.936705,0.967842161655426
imf,sub_loss/train_prior_loss_epoch,124100,1789532201.7209682,0.9678599238395691
imf,sub_loss/train_prior_loss_epoch,124440,1789532413.937605,0.967803418636322
imf,sub_loss/train_prior_loss_epoch,124780,1789532627.3346212,0.9678199291229248
imf,sub_loss/train_prior_loss_epoch,125120,1789532845.6715307,0.9678136110305786
imf,sub_loss/train_prior_loss_epoch,125460,1789533069.0671206,0.9678187966346741
imf,sub_loss/train_prior_loss_epoch,125800,1789533286.9758782,0.9678260087966919
imf,sub_loss/train_prior_loss_epoch,126140,1789533499.2207336,0.9678997993469238
imf,sub_loss/train_prior_loss_epoch,126480,1789533704.6515877,0.9678015112876892
imf,sub_loss/train_prior_loss_epoch,126820,1789533908.555472,0.9678001999855042
imf,sub_loss/train_prior_loss_epoch,127160,1789534119.0553498,0.9678528904914856
imf,sub_loss/train_prior_loss_epoch,127500,1789534323.2113729,0.9678183197975159
imf,sub_loss/train_prior_loss_epoch,127840,1789534527.0149965,0.9678787589073181
imf,sub_loss/train_prior_loss_epoch,128180,1789534739.7021675,0.967857837677002
imf,sub_loss/train_prior_loss_epoch,128520,1789534944.8650277,0.9677650332450867
imf,sub_loss/train_prior_loss_epoch,128860,1789535148.2212873,0.9677645564079285
imf,sub_loss/train_prior_loss_epoch,129200,1789535357.2731533,0.9677892327308655
imf,sub_loss/train_prior_loss_epoch,129540,1789535561.8279238,0.9678354859352112
imf,sub_loss/train_prior_loss_epoch,129880,1789535766.4924002,0.9678569436073303
imf,sub_loss/train_prior_loss_epoch,130220,1789535979.2015457,0.967848002910614
imf,sub_loss/train_prior_loss_epoch,130560,1789536200.7350538,0.9678165316581726
imf,sub_loss/train_prior_loss_epoch,130900,1789536412.5178647,0.9678109288215637
imf,sub_loss/train_prior_loss_epoch,131240,1789536623.1349971,0.96774822473526
imf,sub_loss/train_prior_loss_epoch,131580,1789536828.2986805,0.9677566289901733
imf,sub_loss/train_prior_loss_epoch,131920,1789537032.079359,0.9678183197975159
imf,sub_loss/train_prior_loss_epoch,132260,1789537242.1921306,0.967811107635498
imf,sub_loss/train_prior_loss_epoch,132600,1789537447.162073,0.9677773118019104
imf,sub_loss/train_prior_loss_epoch,132940,1789537650.650549,0.9678572416305542
imf,sub_loss/train_prior_loss_epoch,133280,1789537859.801806,0.9678347110748291
imf,sub_loss/train_prior_loss_epoch,133620,1789538063.5197895,0.9678751230239868
imf,sub_loss/train_prior_loss_epoch,133960,1789538266.8980594,0.9678263068199158
imf,sub_loss/train_prior_loss_epoch,134300,1789538478.2323687,0.9678282737731934
imf,sub_loss/train_prior_loss_epoch,134640,1789538686.0701108,0.9677600264549255
imf,sub_loss/train_prior_loss_epoch,134980,1789538889.4744182,0.967816948890686
imf,sub_loss/train_prior_loss_epoch,135320,1789539105.10679,0.9678099751472473
imf,sub_loss/train_prior_loss_epoch,135660,1789539327.0048385,0.967808187007904
imf,sub_loss/train_prior_loss_epoch,136000,1789539541.773221,0.967819094657898
imf,sub_loss/train_prior_loss_epoch,136340,1789539747.1738343,0.9678109884262085
imf,sub_loss/train_prior_loss_epoch,136680,1789539952.6251342,0.9677602052688599
imf,sub_loss/train_prior_loss_epoch,137020,1789540163.5253723,0.9677407741546631
imf,sub_loss/train_prior_loss_epoch,137360,1789540368.674916,0.9677267074584961
imf,sub_loss/train_prior_loss_epoch,137700,1789540574.0087519,0.9677929878234863
imf,sub_loss/train_prior_loss_epoch,138040,1789540785.1644871,0.9677358269691467
imf,sub_loss/train_prior_loss_epoch,138380,1789540991.677054,0.9677016735076904
imf,sub_loss/train_prior_loss_epoch,138720,1789541204.5585747,0.9677266478538513
imf,sub_loss/train_prior_loss_epoch,139060,1789541422.6490135,0.9677098989486694
imf,sub_loss/val_prior_loss_epoch,1000,1789446962.6713917,0.9720985293388367
imf,sub_loss/val_prior_loss_epoch,2000,1789447580.1443853,0.9715503454208374
imf,sub_loss/val_prior_loss_epoch,3000,1789448220.4773958,0.9711828827857971
imf,sub_loss/val_prior_loss_epoch,4000,1789448835.7741845,0.9711089134216309
imf,sub_loss/val_prior_loss_epoch,5000,1789449445.6344817,0.9707500338554382
imf,sub_loss/val_prior_loss_epoch,6000,1789450087.61418,0.9704387187957764
imf,sub_loss/val_prior_loss_epoch,7000,1789450698.7807195,0.9703913927078247
imf,sub_loss/val_prior_loss_epoch,8000,1789451315.7253757,0.9703624844551086
imf,sub_loss/val_prior_loss_epoch,9000,1789451933.2226844,0.9704203605651855
imf,sub_loss/val_prior_loss_epoch,10000,1789452546.5488079,0.9705426096916199
imf,sub_loss/val_prior_loss_epoch,11000,1789453191.5115945,0.9702383875846863
imf,sub_loss/val_prior_loss_epoch,12000,1789453810.077596,0.9701623320579529
imf,sub_loss/val_prior_loss_epoch,13000,1789454427.4588487,0.9699743986129761
imf,sub_loss/val_prior_loss_epoch,14000,1789455044.9942176,0.9701558351516724
imf,sub_loss/val_prior_loss_epoch,15000,1789455664.3712556,0.9700424671173096
imf,sub_loss/val_prior_loss_epoch,16000,1789456310.9467432,0.9697657823562622
imf,sub_loss/val_prior_loss_epoch,17000,1789456932.361904,0.9699362516403198
imf,sub_loss/val_prior_loss_epoch,18000,1789457558.3339179,0.970090925693512
imf,sub_loss/val_prior_loss_epoch,19000,1789458397.2547898,0.9701005816459656
imf,sub_loss/val_prior_loss_epoch,20000,1789459017.631915,0.9699057340621948
imf,sub_loss/val_prior_loss_epoch,21000,1789459662.3447273,0.969862163066864
imf,sub_loss/val_prior_loss_epoch,22000,1789460284.9762712,0.9699423909187317
imf,sub_loss/val_prior_loss_epoch,23000,1789460901.2013686,0.9697713851928711
imf,sub_loss/val_prior_loss_epoch,25000,1789469987.6888404,0.9697492718696594
imf,sub_loss/val_prior_loss_epoch,26000,1789470639.5854552,0.9696147441864014
imf,sub_loss/val_prior_loss_epoch,27000,1789471265.1796947,0.9696415662765503
imf,sub_loss/val_prior_loss_epoch,28000,1789471897.553508,0.9696435332298279
imf,sub_loss/val_prior_loss_epoch,29000,1789472511.9383004,0.9697656631469727
imf,sub_loss/val_prior_loss_epoch,30000,1789473124.621462,0.969529926776886
imf,sub_loss/val_prior_loss_epoch,31000,1789473756.0804093,0.9693306088447571
imf,sub_loss/val_prior_loss_epoch,32000,1789474364.1780787,0.9698238968849182
imf,sub_loss/val_prior_loss_epoch,33000,1789474972.7541323,0.9695798754692078
imf,sub_loss/val_prior_loss_epoch,34000,1789475576.2611985,0.9692962169647217
imf,sub_loss/val_prior_loss_epoch,35000,1789476186.3241067,0.9694492816925049
imf,sub_loss/val_prior_loss_epoch,36000,1789476825.3732498,0.969575047492981
imf,sub_loss/val_prior_loss_epoch,37000,1789477436.0267992,0.9693444967269897
imf,sub_loss/val_prior_loss_epoch,38000,1789478045.6256058,0.9694000482559204
imf,sub_loss/val_prior_loss_epoch,39000,1789478655.7848637,0.9695433378219604
imf,sub_loss/val_prior_loss_epoch,40000,1789479266.0379055,0.96958327293396
imf,sub_loss/val_prior_loss_epoch,41000,1789479900.8948863,0.9693645238876343
imf,sub_loss/val_prior_loss_epoch,42000,1789480507.4778924,0.9694126844406128
imf,sub_loss/val_prior_loss_epoch,43000,1789481118.29032,0.9693231582641602
imf,sub_loss/val_prior_loss_epoch,44000,1789481729.4286742,0.9693475365638733
imf,sub_loss/val_prior_loss_epoch,45000,1789482339.1236742,0.9692568182945251
imf,sub_loss/val_prior_loss_epoch,46000,1789482976.578739,0.9694575071334839
imf,sub_loss/val_prior_loss_epoch,47000,1789483583.7713492,0.9691838026046753
imf,sub_loss/val_prior_loss_epoch,48000,1789484194.5269244,0.9691580533981323
imf,sub_loss/val_prior_loss_epoch,49000,1789484804.4600725,0.9693628549575806
imf,sub_loss/val_prior_loss_epoch,50000,1789485418.872996,0.969265341758728
imf,sub_loss/val_prior_loss_epoch,51000,1789486082.4776027,0.9692429304122925
imf,sub_loss/val_prior_loss_epoch,52000,1789486726.0116847,0.9693092703819275
imf,sub_loss/val_prior_loss_epoch,53000,1789487356.219763,0.9692642688751221
imf,sub_loss/val_prior_loss_epoch,54000,1789487994.6333914,0.9693593978881836
imf,sub_loss/val_prior_loss_epoch,55000,1789488635.1194856,0.9693813920021057
imf,sub_loss/val_prior_loss_epoch,56000,1789489290.9890642,0.9691125154495239
imf,sub_loss/val_prior_loss_epoch,57000,1789489913.4446528,0.9691904783248901
imf,sub_loss/val_prior_loss_epoch,58000,1789490551.9845111,0.9691858291625977
imf,sub_loss/val_prior_loss_epoch,59000,1789491185.7288413,0.9689581394195557
imf,sub_loss/val_prior_loss_epoch,60000,1789491811.9841146,0.9692213535308838
imf,sub_loss/val_prior_loss_epoch,61000,1789492473.6737356,0.9691846966743469
imf,sub_loss/val_prior_loss_epoch,62000,1789493114.307238,0.9691053032875061
imf,sub_loss/val_prior_loss_epoch,63000,1789493734.7206054,0.9691346287727356
imf,sub_loss/val_prior_loss_epoch,64000,1789494371.8912203,0.9691651463508606
imf,sub_loss/val_prior_loss_epoch,65000,1789495015.829002,0.9692063331604004
imf,sub_loss/val_prior_loss_epoch,66000,1789495671.438191,0.9691914319992065
imf,sub_loss/val_prior_loss_epoch,67000,1789496304.2221534,0.9694859981536865
imf,sub_loss/val_prior_loss_epoch,68000,1789496944.6233664,0.9694172143936157
imf,sub_loss/val_prior_loss_epoch,69000,1789497587.0674794,0.9690083265304565
imf,sub_loss/val_prior_loss_epoch,70000,1789498212.2527602,0.969207763671875
imf,sub_loss/val_prior_loss_epoch,71000,1789498898.281745,0.9692280292510986
imf,sub_loss/val_prior_loss_epoch,72000,1789499536.8897905,0.9692720770835876
imf,sub_loss/val_prior_loss_epoch,73000,1789500160.2353866,0.9691769480705261
imf,sub_loss/val_prior_loss_epoch,74000,1789500804.174871,0.9691308736801147
imf,sub_loss/val_prior_loss_epoch,75000,1789501451.0599136,0.9691776037216187
imf,sub_loss/val_prior_loss_epoch,76000,1789502101.858574,0.9692371487617493
imf,sub_loss/val_prior_loss_epoch,77000,1789502733.1196957,0.9693140983581543
imf,sub_loss/val_prior_loss_epoch,78000,1789503383.8390508,0.969321072101593
imf,sub_loss/val_prior_loss_epoch,79000,1789504020.1741953,0.9691235423088074
imf,sub_loss/val_prior_loss_epoch,80000,1789504645.6636195,0.9690245389938354
imf,sub_loss/val_prior_loss_epoch,81000,1789505307.2277226,0.9691548347473145
imf,sub_loss/val_prior_loss_epoch,82000,1789505950.839078,0.9690312147140503
imf,sub_loss/val_prior_loss_epoch,83000,1789506571.4988737,0.9693701863288879
imf,sub_loss/val_prior_loss_epoch,84000,1789507203.6669688,0.9691162109375
imf,sub_loss/val_prior_loss_epoch,85000,1789507847.4685051,0.9692795872688293
imf,sub_loss/val_prior_loss_epoch,86000,1789508498.1781209,0.9692150950431824
imf,sub_loss/val_prior_loss_epoch,87000,1789509127.7518544,0.9691240191459656
imf,sub_loss/val_prior_loss_epoch,88000,1789509769.4085076,0.9692822098731995
imf,sub_loss/val_prior_loss_epoch,89000,1789510405.929388,0.9690113067626953
imf,sub_loss/val_prior_loss_epoch,90000,1789511025.0872447,0.9692104458808899
imf,sub_loss/val_prior_loss_epoch,91000,1789511692.1412416,0.9690916538238525
imf,sub_loss/val_prior_loss_epoch,92000,1789512330.9711783,0.9691863059997559
imf,sub_loss/val_prior_loss_epoch,93000,1789512956.5006242,0.9693723320960999
imf,sub_loss/val_prior_loss_epoch,94000,1789513585.2158957,0.969336211681366
imf,sub_loss/val_prior_loss_epoch,95000,1789514228.778177,0.9693620204925537
imf,sub_loss/val_prior_loss_epoch,96000,1789514875.884265,0.96930992603302
imf,sub_loss/val_prior_loss_epoch,97000,1789515485.710298,0.96916264295578
imf,sub_loss/val_prior_loss_epoch,98000,1789516098.370053,0.9692261219024658
imf,sub_loss/val_prior_loss_epoch,99000,1789516710.8909574,0.9691444039344788
imf,sub_loss/val_prior_loss_epoch,100000,1789517321.83813,0.9691280126571655
imf,sub_loss/val_prior_loss_epoch,101000,1789517962.490686,0.9692187905311584
imf,sub_loss/val_prior_loss_epoch,102000,1789518572.7760677,0.9691652655601501
imf,sub_loss/val_prior_loss_epoch,103000,1789519185.8442378,0.9693475961685181
imf,sub_loss/val_prior_loss_epoch,104000,1789519795.7755814,0.9694244861602783
imf,sub_loss/val_prior_loss_epoch,105000,1789520401.97087,0.9693465232849121
imf,sub_loss/val_prior_loss_epoch,106000,1789521036.5716178,0.969260036945343
imf,sub_loss/val_prior_loss_epoch,107000,1789521646.822008,0.9691478610038757
imf,sub_loss/val_prior_loss_epoch,108000,1789522253.15624,0.96938556432724
imf,sub_loss/val_prior_loss_epoch,109000,1789522868.3354461,0.9691892266273499
imf,sub_loss/val_prior_loss_epoch,110000,1789523475.4409118,0.9695738554000854
imf,sub_loss/val_prior_loss_epoch,111000,1789524108.6954834,0.9693060517311096
imf,sub_loss/val_prior_loss_epoch,112000,1789524717.1408563,0.969511091709137
imf,sub_loss/val_prior_loss_epoch,113000,1789525321.0947595,0.9693223834037781
imf,sub_loss/val_prior_loss_epoch,114000,1789525934.3974588,0.9693045020103455
imf,sub_loss/val_prior_loss_epoch,115000,1789526543.3490083,0.9692764282226562
imf,sub_loss/val_prior_loss_epoch,116000,1789527180.081291,0.9693939685821533
imf,sub_loss/val_prior_loss_epoch,117000,1789527789.5718868,0.9692544937133789
imf,sub_loss/val_prior_loss_epoch,118000,1789528396.8250003,0.9692783355712891
imf,sub_loss/val_prior_loss_epoch,119000,1789529010.095334,0.9694048762321472
imf,sub_loss/val_prior_loss_epoch,120000,1789529625.6176097,0.9693204760551453
imf,sub_loss/val_prior_loss_epoch,121000,1789530265.7355573,0.9692216515541077
imf,sub_loss/val_prior_loss_epoch,122000,1789530877.4639509,0.9694598913192749
imf,sub_loss/val_prior_loss_epoch,123000,1789531506.1462345,0.9696516394615173
imf,sub_loss/val_prior_loss_epoch,124000,1789532138.2619998,0.9693435430526733
imf,sub_loss/val_prior_loss_epoch,125000,1789532770.256209,0.9693536758422852
imf,sub_loss/val_prior_loss_epoch,126000,1789533412.4615064,0.9691735506057739
imf,sub_loss/val_prior_loss_epoch,127000,1789534022.9258175,0.9693650007247925
imf,sub_loss/val_prior_loss_epoch,128000,1789534627.9307446,0.969306468963623
imf,sub_loss/val_prior_loss_epoch,129000,1789535237.7500954,0.9693388342857361
imf,sub_loss/val_prior_loss_epoch,130000,1789535846.854223,0.9693592190742493
imf,sub_loss/val_prior_loss_epoch,131000,1789536477.365779,0.9693495631217957
imf,sub_loss/val_prior_loss_epoch,132000,1789537087.8795033,0.9694028496742249
imf,sub_loss/val_prior_loss_epoch,133000,1789537691.0173335,0.9692429304122925
imf,sub_loss/val_prior_loss_epoch,134000,1789538297.8994818,0.9693948030471802
imf,sub_loss/val_prior_loss_epoch,135000,1789538906.982764,0.9692155122756958
imf,sub_loss/val_prior_loss_epoch,136000,1789539540.711487,0.969296395778656
imf,sub_loss/val_prior_loss_epoch,137000,1789540150.087791,0.9693475961685181
imf,sub_loss/val_prior_loss_epoch,138000,1789540761.1595056,0.969197154045105
imf,sub_loss/val_prior_loss_epoch,139000,1789541383.7147055,0.9691892266273499
imf,sub_loss/train_diff_loss_epoch,340,1789446552.0812693,1.9999995231628418
imf,sub_loss/train_diff_loss_epoch,680,1789446761.74513,1.9999991655349731
imf,sub_loss/train_diff_loss_epoch,1020,1789446977.9112015,1.9999991655349731
imf,sub_loss/train_diff_loss_epoch,1360,1789447186.5084918,1.9999990463256836
imf,sub_loss/train_diff_loss_epoch,1700,1789447392.05298,1.999998927116394
imf,sub_loss/train_diff_loss_epoch,2040,1789447605.5239372,1.999998927116394
imf,sub_loss/train_diff_loss_epoch,2380,1789447817.3690877,1.9999988079071045
imf,sub_loss/train_diff_loss_epoch,2720,1789448040.2956576,1.9999988079071045
imf,sub_loss/train_diff_loss_epoch,3060,1789448259.1510506,1.9999988079071045
imf,sub_loss/train_diff_loss_epoch,3400,1789448466.3430965,1.9999988079071045
imf,sub_loss/train_diff_loss_epoch,3740,1789448671.2853065,1.999998688697815
imf,sub_loss/train_diff_loss_epoch,4080,1789448882.032687,1.9999988079071045
imf,sub_loss/train_diff_loss_epoch,4420,1789449087.5529416,1.9999988079071045
imf,sub_loss/train_diff_loss_epoch,4760,1789449292.667343,1.9999988079071045
imf,sub_loss/train_diff_loss_epoch,5100,1789449508.3550286,1.9999988079071045
imf,sub_loss/train_diff_loss_epoch,5440,1789449719.6849747,1.999998927116394
imf,sub_loss/train_diff_loss_epoch,5780,1789449945.1142545,1.9999988079071045
imf,sub_loss/train_diff_loss_epoch,6120,1789450159.6132355,1.9999988079071045
imf,sub_loss/train_diff_loss_epoch,6460,1789450365.4579046,1.999998927116394
imf,sub_loss/train_diff_loss_epoch,6800,1789450572.279318,1.9999985694885254
imf,sub_loss/train_diff_loss_epoch,7140,1789450786.6281214,1.9999988079071045
imf,sub_loss/train_diff_loss_epoch,7480,1789450992.5542784,1.9999988079071045
imf,sub_loss/train_diff_loss_epoch,7820,1789451199.9259543,1.999998927116394
imf,sub_loss/train_diff_loss_epoch,8160,1789451413.1918256,1.9999988079071045
imf,sub_loss/train_diff_loss_epoch,8500,1789451621.5262432,1.999998688697815
imf,sub_loss/train_diff_loss_epoch,8840,1789451829.7704067,1.9999988079071045
imf,sub_loss/train_diff_loss_epoch,9180,1789452042.5934222,1.999998688697815
imf,sub_loss/train_diff_loss_epoch,9520,1789452249.8740928,1.9999988079071045
imf,sub_loss/train_diff_loss_epoch,9860,1789452454.5203297,1.999998688697815
imf,sub_loss/train_diff_loss_epoch,10200,1789452669.3817143,1.999998927116394
imf,sub_loss/train_diff_loss_epoch,10540,1789452889.3270144,1.999998688697815
imf,sub_loss/train_diff_loss_epoch,10880,1789453111.8884933,1.9999985694885254
imf,sub_loss/train_diff_loss_epoch,11220,1789453329.195336,1.999998927116394
imf,sub_loss/train_diff_loss_epoch,11560,1789453536.767197,1.9999985694885254
imf,sub_loss/train_diff_loss_epoch,11900,1789453742.569977,1.9999985694885254
imf,sub_loss/train_diff_loss_epoch,12240,1789453955.2209308,1.9999985694885254
imf,sub_loss/train_diff_loss_epoch,12580,1789454163.1299047,1.9999984502792358
imf,sub_loss/train_diff_loss_epoch,12920,1789454374.2997124,1.9999984502792358
imf,sub_loss/train_diff_loss_epoch,13260,1789454586.8155482,1.9999985694885254
imf,sub_loss/train_diff_loss_epoch,13600,1789454793.2804093,1.9999984502792358
imf,sub_loss/train_diff_loss_epoch,13940,1789454999.5290453,1.9999985694885254
imf,sub_loss/train_diff_loss_epoch,14280,1789455214.2233968,1.9999984502792358
imf,sub_loss/train_diff_loss_epoch,14620,1789455424.087903,1.9999985694885254
imf,sub_loss/train_diff_loss_epoch,14960,1789455632.8704681,1.9999988079071045
imf,sub_loss/train_diff_loss_epoch,15300,1789455850.895856,1.9999984502792358
imf,sub_loss/train_diff_loss_epoch,15640,1789456076.6371186,1.9999984502792358
imf,sub_loss/train_diff_loss_epoch,15980,1789456292.4694731,1.9999983310699463
imf,sub_loss/train_diff_loss_epoch,16320,1789456508.6121492,1.9999985694885254
imf,sub_loss/train_diff_loss_epoch,16660,1789456717.431792,1.9999984502792358
imf,sub_loss/train_diff_loss_epoch,17000,1789456934.1009681,1.9999985694885254
imf,sub_loss/train_diff_loss_epoch,17340,1789457149.038403,1.9999985694885254
imf,sub_loss/train_diff_loss_epoch,17680,1789457358.0466876,1.9999985694885254
imf,sub_loss/train_diff_loss_epoch,18020,1789457571.088599,1.9999985694885254
imf,sub_loss/train_diff_loss_epoch,18360,1789457777.7574253,1.9999985694885254
imf,sub_loss/train_diff_loss_epoch,18700,1789458207.2438152,1.9999984502792358
imf,sub_loss/train_diff_loss_epoch,19040,1789458420.8096871,1.9999983310699463
imf,sub_loss/train_diff_loss_epoch,19380,1789458627.8041012,1.9999985694885254
imf,sub_loss/train_diff_loss_epoch,19720,1789458839.2951243,1.9999983310699463
imf,sub_loss/train_diff_loss_epoch,20060,1789459054.1250732,1.9999985694885254
imf,sub_loss/train_diff_loss_epoch,20400,1789459267.4316285,1.9999984502792358
imf,sub_loss/train_diff_loss_epoch,20740,1789459489.942437,1.9999985694885254
imf,sub_loss/train_diff_loss_epoch,21080,1789459714.5020626,1.9999983310699463
imf,sub_loss/train_diff_loss_epoch,21420,1789459923.7650113,1.9999984502792358
imf,sub_loss/train_diff_loss_epoch,21760,1789460130.1521356,1.9999984502792358
imf,sub_loss/train_diff_loss_epoch,22100,1789460344.0570755,1.9999985694885254
imf,sub_loss/train_diff_loss_epoch,22440,1789460552.7107592,1.9999983310699463
imf,sub_loss/train_diff_loss_epoch,22780,1789460758.8138077,1.9999983310699463
imf,sub_loss/train_diff_loss_epoch,23120,1789460977.0937786,1.9999985694885254
imf,sub_loss/train_diff_loss_epoch,23460,1789461185.3869696,1.9999985694885254
imf,sub_loss/train_diff_loss_epoch,23800,1789461393.7094283,1.9999984502792358
imf,sub_loss/train_diff_loss_epoch,24140,1789469448.8231525,1.999996542930603
imf,sub_loss/train_diff_loss_epoch,24480,1789469659.2879467,1.9999984502792358
imf,sub_loss/train_diff_loss_epoch,24820,1789469870.8221965,1.9999985694885254
imf,sub_loss/train_diff_loss_epoch,25160,1789470092.1949556,1.9999980926513672
imf,sub_loss/train_diff_loss_epoch,25500,1789470321.1827312,1.9999983310699463
imf,sub_loss/train_diff_loss_epoch,25840,1789470536.788238,1.9999984502792358
imf,sub_loss/train_diff_loss_epoch,26180,1789470752.8084226,1.9999982118606567
imf,sub_loss/train_diff_loss_epoch,26520,1789470962.4378414,1.9999980926513672
imf,sub_loss/train_diff_loss_epoch,26860,1789471171.6835063,1.9999983310699463
imf,sub_loss/train_diff_loss_epoch,27200,1789471391.9409044,1.9999983310699463
imf,sub_loss/train_diff_loss_epoch,27540,1789471604.1951256,1.9999984502792358
imf,sub_loss/train_diff_loss_epoch,27880,1789471816.6266944,1.9999983310699463
imf,sub_loss/train_diff_loss_epoch,28220,1789472031.116198,1.9999982118606567
imf,sub_loss/train_diff_loss_epoch,28560,1789472236.3650956,1.9999982118606567
imf,sub_loss/train_diff_loss_epoch,28900,1789472448.17923,1.9999984502792358
imf,sub_loss/train_diff_loss_epoch,29240,1789472657.7282012,1.9999983310699463
imf,sub_loss/train_diff_loss_epoch,29580,1789472863.0010555,1.9999985694885254
imf,sub_loss/train_diff_loss_epoch,29920,1789473067.45945,1.9999983310699463
imf,sub_loss/train_diff_loss_epoch,30260,1789473283.8911166,1.9999984502792358
