phone,count,mean_ms,std_ms,min_ms,p01_ms,p05_ms,p10_ms,p25_ms,p50_ms,p75_ms,p90_ms,p95_ms,p99_ms,max_ms,mean_frames_16ms,p05_frames_16ms,p50_frames_16ms,p95_frames_16ms,lt_1_frame_ratio,lt_2_frames_ratio,ge_10_frames_ratio
EH0,175,58.9142857142857,29.03138344085234,29.99999999999936,29.99999999999936,29.999999999999883,30.00000000000003,40.000000000000036,50.00000000000004,69.9999999999999,105.99999999999986,122.99999999999987,140.0000000000001,160.00000000000003,3.682142857142856,1.8749999999999927,3.125000000000003,7.687499999999992,0.0,0.18857142857142858,0.005714285714285714
EH1,10462,87.9688396100172,43.08959984905054,29.99999999999936,30.00000000000025,40.000000000000036,40.000000000000036,59.99999999999983,79.99999999999996,109.99999999999999,149.99999999999991,179.49999999998886,229.99999999999997,360.0000000000001,5.498052475626075,2.500000000000002,4.999999999999997,11.218749999999302,0.0,0.015580194991397438,0.0736952781494934
EH2,448,69.15178571428574,34.727178997104524,29.999999999999805,30.00000000000003,30.00000000000025,39.99999999999992,40.000000000000036,59.99999999999994,89.99999999999986,119.99999999999991,139.99999999999997,180.00000000000006,229.99999999999997,4.321986607142857,1.8750000000000153,3.7499999999999964,8.75,0.0,0.08258928571428571,0.022321428571428572
ER0,6908,89.28633468442386,50.93023150811235,29.99999999999936,29.999999999999805,39.999999999999815,40.000000000000036,50.00000000000004,79.99999999999996,109.99999999999999,150.00000000000034,190.0000000000004,270.0,370.0,5.5803959177764915,2.4999999999999885,4.999999999999997,11.875000000000023,0.0,0.04617834394904458,0.09221192819918934
ER1,2023,134.74048442906573,50.04416613033238,50.00000000000004,60.00000000000006,70.00000000000028,80.00000000000007,99.99999999999997,120.00000000000011,159.99999999999991,200.00000000000017,229.99999999999997,290.00000000000006,540.0,8.421280276816608,4.375000000000018,7.500000000000007,14.375,0.0,0.0,0.24369747899159663
ER2,46,101.30434782608694,44.84798941992212,50.00000000000004,50.00000000000034,59.99999999999972,60.0000000000005,70.00000000000028,80.00000000000007,117.50000000000003,179.99999999999972,197.49999999999994,209.99999999999997,209.99999999999997,6.331521739130434,3.7499999999999827,5.000000000000004,12.343749999999998,0.0,0.0,0.17391304347826086
EY0,85,107.52941176470588,30.559715210905107,50.00000000000004,50.000000000000234,59.99999999999969,60.00000000000006,90.00000000000009,109.99999999999987,129.9999999999999,140.0000000000001,150.00000000000026,184.7999999999998,209.99999999999974,6.720588235294118,3.7499999999999805,6.874999999999992,9.375000000000018,0.0,0.0,0.047058823529411764
EY1,5562,131.27112549442646,57.26398986130275,49.99999999999982,60.00000000000006,70.00000000000006,80.00000000000007,90.00000000000074,120.0,149.99999999999991,199.99999999999994,240.00000000000023,369.99999999999994,530.0000000000002,8.204445343401654,4.375000000000004,7.5,15.000000000000014,0.0,0.0,0.19992808342322904
EY2,420,120.64285714285714,52.64269561259704,30.00000000000025,41.9,60.00000000000005,69.99999999999984,80.00000000000007,109.99999999999987,140.0000000000001,190.00000000000017,220.49999999999974,270.0,360.0,7.540178571428571,3.750000000000003,6.874999999999992,13.781249999999984,0.0,0.002380952380952381,0.18333333333333332
F,7246,106.48771736130278,31.601193667131838,10.000000000000009,49.99999999999982,60.00000000000006,69.99999999999996,80.00000000000007,100.00000000000009,120.00000000000011,140.0000000000001,160.0,199.99999999999997,309.99999999999994,6.655482335081424,3.7500000000000036,6.250000000000006,10.0,0.0001380071763731714,0.0002760143527463428,0.05009660502346122
G,3445,76.13352685050798,22.688005549941686,29.999999999999805,30.00000000000025,40.000000000000036,49.999999999999986,60.00000000000006,70.00000000000028,89.99999999999997,109.99999999999987,119.99999999999989,140.00000000000006,209.99999999999997,4.7583454281567485,2.500000000000002,4.375000000000018,7.499999999999993,0.0,0.011030478955007257,0.0034833091436865023
HH,6229,83.21239364263927,40.208998072085244,20.000000000000018,29.999999999999805,30.00000000000003,30.00000000000003,49.99999999999982,80.00000000000007,109.99999999999999,139.99999999999991,150.00000000000003,189.99999999999994,279.99999999999983,5.200774602664954,1.8750000000000018,5.000000000000004,9.375000000000002,0.0,0.13228447583881842,0.03644244662064537
IH0,12889,60.699821553262474,31.41661122812277,29.99999999999936,29.999999999999805,30.00000000000003,30.00000000000025,40.000000000000036,50.00000000000004,70.0,99.99999999999997,120.00000000000011,180.00000000000006,349.9999999999999,3.7937388470789046,1.8750000000000018,3.125000000000003,7.500000000000007,0.0,0.11505935293661261,0.021103266351152145
IH1,9974,72.71305394024463,33.76451668191449,29.99999999999936,30.00000000000003,39.999999999999815,40.000000000000036,50.00000000000004,69.99999999999984,80.00000000000007,110.0000000000001,139.99999999999991,199.99999999999994,390.0000000000001,4.54456587126529,2.4999999999999885,4.37499999999999,8.749999999999995,0.0,0.041608181271305396,0.026168036895929416
IH2,601,70.06655574043262,33.143597664913834,29.99999999999936,29.999999999999805,30.00000000000003,39.999999999999815,40.000000000000036,60.00000000000006,80.00000000000007,120.00000000000011,139.99999999999991,170.00000000000003,219.99999999999997,4.379159733777039,1.8750000000000018,3.7500000000000036,8.749999999999995,0.0,0.08652246256239601,0.018302828618968387
IY0,7007,90.22834308548595,53.17577457297794,29.999999999999805,29.99999999999997,39.99999999999992,40.000000000000036,59.99999999999994,70.00000000000028,100.00000000000009,160.00000000000003,209.99999999999997,289.99999999999994,400.0000000000001,5.639271442842872,2.499999999999995,4.375000000000018,13.124999999999998,0.0,0.03896103896103896,0.10032824318538604
IY1,6588,108.38646023072252,53.52871213193371,29.999999999999805,40.000000000000036,49.99999999999982,50.00000000000027,70.00000000000006,99.99999999999997,129.9999999999999,170.00000000000003,210.00000000000009,309.99999999999994,470.00000000000017,6.7741537644201575,3.124999999999989,6.249999999999999,13.125000000000005,0.0,0.0016697024893746206,0.13145112325440195
IY2,146,82.46575342465754,47.63677702996093,29.99999999999997,30.00000000000003,30.00000000000025,40.000000000000036,49.99999999999982,69.9999999999999,109.99999999999996,145.0,174.99999999999983,241.00000000000023,270.0,5.154109589041097,1.8750000000000153,4.374999999999994,10.937499999999988,0.0,0.06164383561643835,0.06164383561643835
JH,1784,98.17264573991031,31.872106613708105,29.999999999999805,49.99999999999982,60.00000000000006,69.99999999999984,79.99999999999996,90.00000000000009,110.0000000000001,137.00000000000048,150.00000000000034,201.70000000000087,369.9999999999999,6.135790358744394,3.7500000000000036,5.625000000000004,9.375000000000023,0.0,0.0005605381165919282,0.04484304932735426
K,11485,88.42751414888986,30.032634847803806,29.99999999999936,40.000000000000036,49.999999999999936,59.99999999999961,69.99999999999984,80.00000000000007,100.00000000000054,129.9999999999999,140.0000000000001,179.99999999999994,299.99999999999983,5.526719634305616,3.124999999999996,5.000000000000004,8.750000000000009,0.0,0.002263822377013496,0.02498911623857205
L,14836,81.68980857373955,38.95917395223102,29.99999999999936,29.99999999999997,39.99999999999992,40.000000000000036,59.99999999999983,70.00000000000028,99.99999999999987,129.9999999999999,150.00000000000003,229.99999999999997,390.0000000000001,5.105613035858722,2.499999999999995,4.375000000000018,9.375000000000002,0.0,0.04091399299002427,0.04212725802102993
M,11368,73.64883884588318,29.52152771421811,29.99999999999936,30.00000000000003,40.000000000000036,49.99999999999982,59.99999999999983,70.0,80.00000000000007,100.00000000000009,120.00000000000011,169.99999999999994,580.0,4.6030524278676985,2.500000000000002,4.375000000000001,7.500000000000007,0.0,0.021463757916959886,0.013546798029556651
N,23950,61.020876826722336,27.489029553378174,9.999999999999787,29.999999999999805,30.00000000000003,30.00000000000025,40.000000000000036,50.00000000000027,70.00000000000006,99.99999999999987,119.99999999999989,159.99999999999991,299.99999999999983,3.813804801670146,1.8750000000000018,3.1250000000000164,7.499999999999993,4.175365344467641e-05,0.11077244258872651,0.009519832985386221
NG,4115,79.07654921020657,29.126993434557644,29.999999999999805,39.99999999999998,40.000000000000036,49.99999999999982,60.00000000000006,70.00000000000006,90.00000000000009,119.9999999999998,130.00000000000034,179.99999999999994,290.00000000000006,4.94228432563791,2.500000000000002,4.375000000000004,8.125000000000021,0.0,0.003888213851761847,0.02017010935601458
OW0,404,88.41584158415841,59.23994961368831,29.999999999999805,30.00000000000003,30.00000000000025,40.000000000000036,50.00000000000027,70.00000000000006,100.00000000000009,147.0,218.49999999999943,329.09999999999906,480.0,5.525990099009901,1.8750000000000153,4.375000000000004,13.656249999999964,0.0,0.054455445544554455,0.0891089108910891
OW1,4489,135.77856983738027,72.53808718096377,30.0,49.999999999999936,60.00000000000006,70.00000000000006,90.0,119.99999999999989,159.9999999999997,219.99999999999997,289.9999999999999,410.00000000000006,639.9999999999999,8.486160614836267,3.7500000000000036,7.499999999999993,18.124999999999993,0.0,0.0006683002895967921,0.2356872354644687
OW2,178,101.1797752808989,50.36118127809138,40.000000000000036,40.000000000000036,50.00000000000004,59.99999999999961,69.99999999999984,89.99999999999986,120.0,169.99999999999994,211.5000000000001,270.0,300.00000000000006,6.323735955056183,3.125000000000003,5.62499999999999,13.218750000000007,0.0,0.0,0.12359550561797752
OY0,1,209.99999999999997,0.0,209.99999999999997,209.99999999999997,209.99999999999997,209.99999999999997,209.99999999999997,209.99999999999997,209.99999999999997,209.99999999999997,209.99999999999997,209.99999999999997,209.99999999999997,13.124999999999998,13.124999999999998,13.124999999999998,13.124999999999998,0.0,0.0,1.0
